Website,Company Name,Ticker,Exchange,domain,files_in_bucket
https://aurania.com,Aurania Resources Ltd.,ARU,TSXV,aurania.com,0
https://auricresources.com,Auric Resources Corp.,RES,TSXV,auricresources.com,0
https://www.aurionresources.com,Aurion Resources Ltd.,AU,TSXV,aurionresources.com,0
,Aurum Lake Mining Corporation,ARL,TSXV,,0
https://www.australgold.com,Austral Gold Limited,AGLD,TSXV,australgold.com,0
https://www.avaronmining.com,Avaron Mining Corp.,AVR,TSXV,avaronmining.com,0
https://www.avidiangold.com,Avidian Gold Corp.,AVG,TSXV,avidiangold.com,0
https://avrupaminerals.com,Avrupa Minerals Ltd.,AVU,TSXV,avrupaminerals.com,0
https://awaleresources.ca,Awale Resources Limited,ARIC,TSXV,awaleresources.ca,0
https://azargametals.com,Azarga Metals Corp.,AZR,TSXV,azargametals.com,0
https://www.azimut-exploration.com,Azimut Exploration Inc.,AZM,TSXV,azimut-exploration.com,0
https://www.azincourtenergy.com,Azincourt Energy Corp.,AAZ,TSXV,azincourtenergy.com,0
https://aztecminerals.com,Aztec Minerals Corp.,AZT,TSXV,aztecminerals.com,0
https://azucarminerals.com,Azucar Minerals Ltd.,AMZ,TSXV,azucarminerals.com,0
https://badlandsresources.com,Badlands Resources Inc.,BLDS,TSXV,badlandsresources.com,0
https://banyangold.com,Banyan Gold Corp.,BYN,TSXV,banyangold.com,0
https://www.barksdaleresources.com,Barksdale Resources Corp.,BRO,TSXV,barksdaleresources.com,0
https://baroyeca.com,Baroyeca Gold & Silver Inc.,BGS,TSXV,baroyeca.com,0
https://barugold.com,Baru Gold Corp.,BARU,TSXV,barugold.com,0
https://baselode.com,Baselode Energy Corp.,FIND,TSXV,baselode.com,0
https://baterogold.com,Batero Gold Corp.,BAT,TSXV,baterogold.com,0
https://www.bathurstmetalscorp.com,Bathurst Metals Corp.,BMV,TSXV,bathurstmetalscorp.com,0
https://www.bmrcorp.com,Battery Mineral Resources Corp.,BMR,TSXV,bmrcorp.com,0
https://bayhorsesilver.com,Bayhorse Silver Inc.,BHS,TSXV,bayhorsesilver.com,0
https://www.bcmoly.com,BC Moly Ltd.,BM,TSXV,bcmoly.com,0
https://www.bcmresources.com,BCM Resources Corporation,B,TSXV,bcmresources.com,0
https://www.bearcreekmining.com,Bear Creek Mining Corporation,BCM,TSXV,bearcreekmining.com,0
https://www.beaucegold.com,Beauce Gold Fields Inc.,BGF,TSXV,beaucegold.com,0
https://bedfordmetals.com,Bedford Metals Corp.,BFM,TSXV,bedfordmetals.com,0
https://www.bellcopper.net,Bell Copper Corporation,BCU,TSXV,bellcopper.net,0
https://www.belmontresources.com,Belmont Resources Inc.,BEA,TSXV,belmontresources.com,0
https://www.bemetalscorp.com,BeMetals Corp.,BMET,TSXV,bemetalscorp.com,0
https://www.bentonresources.ca,Benton Resources Inc.,BEX,TSXV,bentonresources.ca,0
https://www.benzmining.com,Benz Mining Corp.,BZ,TSXV,benzmining.com,0
https://www.bessorminerals.com,Bessor Minerals Inc.,BST,TSXV,bessorminerals.com,0
https://www.bigridgegold.com,Big Ridge Gold Corp.,BRAU,TSXV,bigridgegold.com,0
https://aurcrest.ca,Big Tree Carbon Inc.,BIGT,TSXV,aurcrest.ca,0
https://www.bitterrootresources.com,Bitterroot Resources Ltd.,BTT,TSXV,bitterrootresources.com,0
https://www.blackmammothmetals.com,Black Mammoth Metals Corporation,BMM,TSXV,blackmammothmetals.com,0
https://www.blackrocksilver.com,Blackrock Silver Corp.,BRC,TSXV,blackrocksilver.com,0
https://www.blendesilver.com,Blende Silver Corp.,BAG,TSXV,blendesilver.com,0
https://bluemoonmetals.com,Blue Moon Metals Inc.,MOON,TSXV,bluemoonmetals.com,0
https://blueskyuranium.com,Blue Sky Uranium Corp.,BSK,TSXV,blueskyuranium.com,0
https://bluestargold.ca,Blue Star Gold Corp.,BAU,TSXV,bluestargold.ca,0
https://bocanaresources.com,Bocana Resources Corp.,BOCA,TSXV,bocanaresources.com,0
https://www.boldventuresinc.com,Bold Ventures Inc.,BOL,TSXV,boldventuresinc.com,0
https://www.americanbonanza.com/s/Home.html,Bonanza Mining Corporation,BNZ,TSXV,americanbonanza.com,0
https://btrgold.com,Bonterra Resources Inc.,BTR,TSXV,btrgold.com,0
https://borealismining.com,Borealis Mining Company Limited,BOGO,TSXV,borealismining.com,0
https://boronone.com,Boron One Holdings Inc.,BONE,TSXV,boronone.com,0
https://www.bravadagold.com,Bravada Gold Corporation,BVA,TSXV,bravadagold.com,0
https://www.bravomining.com,Bravo Mining Corp.,BRVO,TSXV,bravomining.com,0
https://brixtonmetals.com,Brixton Metals Corporation,BBB,TSXV,brixtonmetals.com,0
https://www.broncoresources.com,Bronco Resources Corp.,BRON,TSXV,broncoresources.com,0
https://www.brwexplo.ca,Brunswick Exploration Inc.,BRW,TSXV,brwexplo.ca,0
https://www.btumetals.com,BTU Metals Corp.,BTU,TSXV,btumetals.com,0
https://www.bulgold.com,Bulgold Inc.,ZLTO,TSXV,bulgold.com,0
https://www.bulliongold.ca,Bullion Gold Resources Corp.,BGD,TSXV,bulliongold.ca,0
https://www.bunkerhillmining.com,Bunker Hill Mining Corp.,BNKR,TSXV,bunkerhillmining.com,0
https://bwrexploration.com,BWR Exploration Inc.,BWR,TSXV,bwrexploration.com,0
https://www.c3metals.com,C3 Metals Inc.,CCCM,TSXV,c3metals.com,0
https://www.cabralgold.com,Cabral Gold Inc.,CBR,TSXV,cabralgold.com,0
https://callinex.ca,Callinex Mines Inc.,CNX,TSXV,callinex.ca,0
https://www.caminocorp.com,Camino Minerals Corporation,COR,TSXV,caminocorp.com,0
https://www.canadacarbon.com,Canada Carbon Inc.,CCB,TSXV,canadacarbon.com,0
https://canadanickel.com,Canada Nickel Company Inc.,CNC,TSXV,canadanickel.com,0
https://www.canadaonemining.com,Canada One Mining Corp.,CONE,TSXV,canadaonemining.com,0
https://www.canadarareearth.com,Canada Rare Earth Corp.,LL,TSXV,canadarareearth.com,0
https://canadiancriticalmineralsinc.com,Canadian Critical Minerals Inc.,CCMI,TSXV,canadiancriticalmineralsinc.com,0
https://canadiangoldcorp.com,Canadian Gold Corp.,CGC,TSXV,canadiangoldcorp.com,0
https://www.cdngold.com,Canadian Gold Resources Ltd.,CAN,TSXV,cdngold.com,0
https://cnresources.com,Canadian North Resources Inc.,CNRI,TSXV,cnresources.com,0
https://cpsglass.com,Canadian Premium Sand Inc.,CPS,TSXV,cpsglass.com,0
https://www.canafinvestments.com,Canaf Investments Inc.,CAF,TSXV,canafinvestments.com,0
https://www.canalaska.com,Canalaska Uranium Ltd.,CVV,TSXV,canalaska.com,0
https://candelariamining.com,Candelaria Mining Corp.,CAND,TSXV,candelariamining.com,0
https://canexmetals.ca,Canex Metals Inc.,CANX,TSXV,canexmetals.ca,0
https://www.canickel.com,CaNickel Mining Limited,CML,TSXV,canickel.com,0
https://www.canoemining.ca,Canoe Mining Ventures Corp.,CLV,TSXV,canoemining.ca,0
https://www.canstarresources.com,Canstar Resources Inc.,ROX,TSXV,canstarresources.com,0
https://canterraminerals.com,Canterra Minerals Corporation,CTM,TSXV,canterraminerals.com,0
https://www.cantex.ca,Cantex Mine Development Corp.,CD,TSXV,cantex.ca,0
https://canucresources.ca,Canuc Resources Corporation,CDA,TSXV,canucresources.ca,0
https://capellaminerals.com,Capella Minerals Limited,CMIL,TSXV,capellaminerals.com,0
https://www.capitansilver.com,Capitan Silver Corp.,CAPT,TSXV,capitansilver.com,0
https://cariboorose.com,Cariboo Rose Resources Ltd.,CRB,TSXV,cariboorose.com,0
https://carlingold.com,Carlin Gold Corporation,CGD,TSXV,carlingold.com,0
https://www.nubianr.com,Carlton Precious Inc.,CPI,TSXV,nubianr.com,0
https://thecarolinarush.com,Carolina Rush Corporation,RUSH,TSXV,thecarolinarush.com,0
https://ressourcescartier.com,Cartier Resources Inc.,ECR,TSXV,ressourcescartier.com,0
https://www.casaminerals.com,Casa Minerals Inc.,CASA,TSXV,casaminerals.com,0
https://www.cascadero.com,Cascadero Copper Corporation,CCD,TSXV,cascadero.com,0
https://www.cascadiaminerals.com,Cascadia Minerals Ltd.,CAM,TSXV,cascadiaminerals.com,0
https://cassiargold.com,Cassiar Gold Corp.,GLDC,TSXV,cassiargold.com,0
https://cblt.info/,CBLT Inc.,CBLT,TSXV,cblt.info,0
https://centenariogold.com,Centenario Gold Corp.,CTG,TSXV,centenariogold.com,0
https://www.centralironorelimited.com,Central Iron Ore Limited,CIO,TSXV,centralironorelimited.com,0
https://www.centurionminerals.com,Centurion Minerals Ltd.,CTN,TSXV,centurionminerals.com,0
https://www.centurylithium.com,Century Lithium Corp.,LCE,TSXV,centurylithium.com,0
https://www.cerradogold.com,Cerrado Gold Inc.,CERT,TSXV,cerradogold.com,0
https://www.ceylongraphite.com,Ceylon Graphite Corp.,CYL,TSXV,ceylongraphite.com,0
https://chakanacopper.com,Chakana Copper Corp.,PERU,TSXV,chakanacopper.com,0
https://www.championbear.com,Champion Bear Resources Ltd.,CBA,TSXV,championbear.com,0
https://www.rockphosphate.co.nz,Chatham Rock Phosphate Limited,NZP,TSXV,rockphosphate.co.nz,0
https://chesapeakegold.com,Chesapeake Gold Corp.,CKG,TSXV,chesapeakegold.com,0
https://www.chibougamaumines.com,Chibougamau Independent Mines Inc.,CBG,TSXV,chibougamaumines.com,0
https://www.churchillresources.com,Churchill Resources Inc.,CRI,TSXV,churchillresources.com,0
https://www.cleanairmetals.ca,Clean Air Metals Inc.,AIR,TSXV,cleanairmetals.ca,0
https://www.transition.inc,Clean Energy Transition Inc.,TRAN,TSXV,transition.inc,0
https://cleantechvanadium.com,Cleantech Vanadium Mining Corp.,CTV,TSXV,cleantechvanadium.com,0
https://www.cleghornminerals.com,Cleghorn Minerals Ltd.,CZZ,TSXV,cleghornminerals.com,0
https://cmcmetals.ca,CMC Metals Ltd.,CMB,TSXV,cmcmetals.ca,0
https://coastcoppercorp.com,Coast Copper Corp.,COCO,TSXV,coastcoppercorp.com,0
https://colibriresource.com,Colibri Resource Corporation,CBI,TSXV,colibriresource.com,0
https://www.ccoal.ca,Colonial Coal International Corp.,CAD,TSXV,ccoal.ca,0
https://colossusresources.com,Colossus Resources Corp.,CLUS,TSXV,colossusresources.com,0
https://cometlithium.com,Comet Lithium Corporation,CLIC,TSXV,cometlithium.com,0
https://www.commanderresources.com,Commander Resources Ltd.,CMD,TSXV,commanderresources.com,0
https://www.commerceresources.com,Commerce Resources Corp.,CCE,TSXV,commerceresources.com,0
https://compassgoldcorp.com,Compass Gold Corporation,CVB,TSXV,compassgoldcorp.com,0
https://www.condorresources.com,Condor Resources Inc.,CN,TSXV,condorresources.com,0
https://coniagas.com/,Coniagas Battery Metals Inc.,COS,TSXV,coniagas.com,0
https://conquestresources.com,Conquest Resources Limited,CQR,TSXV,conquestresources.com,0
https://consolidatedlithium.com,Consolidated Lithium Metals Inc.,CLM,TSXV,consolidatedlithium.com,0
https://www.copaur.com,CopAur Minerals Inc.,CPAU,TSXV,copaur.com,0
https://copperfoxmetals.com,Copper Fox Metals Inc.,CUU,TSXV,copperfoxmetals.com,0
https://copperlakeresources.com,Copper Lake Resources Ltd.,CPL,TSXV,copperlakeresources.com,0
https://copperroad.ca,Copper Road Resources Inc.,CRD,TSXV,copperroad.ca,0
https://coppercorpinc.com,CopperCorp Resources Inc.,CPER,TSXV,coppercorpinc.com,0
https://copperexcorp.com,CopperEx Resources Corporation,CUEX,TSXV,copperexcorp.com,0
https://www.cordobaminerals.com,Cordoba Minerals Corp.,CDB,TSXV,cordobaminerals.com,0
https://www.cornishmetals.com,Cornish Metals Inc.,CUSN,TSXV,cornishmetals.com,0
https://cosaresources.ca,Cosa Resources Corp.,COSA,TSXV,cosaresources.ca,0
https://www.cecorp.ca,Critical Elements Lithium Corporation,CRE,TSXV,cecorp.ca,0
https://culicometals.com/,Culico Metals Inc.,CLCO,TSXV,culicometals.com,0
https://www.cygnusmetals.com,Cygnus Metals Limited,CYG,TSXV,cygnusmetals.com,0
https://d2lithium.com,D2 Lithium Corp.,DTWO,TSXV,d2lithium.com,0
https://www.dauragold.com,Daura Gold Corp.,DGC,TSXV,dauragold.com,0
https://decaderesources.ca,Decade Resources Ltd.,DEC,TSXV,decaderesources.ca,0
https://www.defensemetals.com,Defense Metals Corp.,DEFN,TSXV,defensemetals.com,0
https://www.defiancesilver.com,Defiance Silver Corp.,DEF,TSXV,defiancesilver.com,0
https://www.deltaresources.ca,Delta Resources Limited,DLTA,TSXV,deltaresources.ca,0
https://www.desertgold.ca,Desert Gold Ventures Inc.,DAU,TSXV,desertgold.ca,0
https://dfrgold.com,DFR Gold Inc.,DFR,TSXV,dfrgold.com,0
https://www.diamcormining.com,Diamcor Mining Inc.,DMI,TSXV,diamcormining.com,0
https://dineroventures.com,Dinero Ventures Ltd.,DNO,TSXV,dineroventures.com,0
https://www.diosexplo.com,Dios Exploration Inc.,DOS,TSXV,diosexplo.com,0
https://discoveryharbour.com,Discovery Harbour Resources Corp.,DHR,TSXV,discoveryharbour.com,0
https://www.discovery-corp.com/,Discovery-Corp Enterprises Inc.,DCY,TSXV,discovery-corp.com,0
https://www.districtcoppercorp.com,District Copper Corp.,DCOP,TSXV,districtcoppercorp.com,0
https://www.districtmetals.com,District Metals Corp.,DMX,TSXV,districtmetals.com,0
https://www.dixiegold.ca,Dixie Gold Inc.,DG,TSXV,dixiegold.ca,0
https://dlpresourcesinc.com,DLP Resources Inc.,DLP,TSXV,dlpresourcesinc.com,0
https://dollyvardensilver.com,Dolly Varden Silver Corporation,DV,TSXV,dollyvardensilver.com,0
https://www.doubleview.ca,Doubleview Gold Corp.,DBG,TSXV,doubleview.ca,0
https://drydengold.com/,Dryden Gold Corp.,DRY,TSXV,drydengold.com,0
https://www.durangoresourcesinc.com,Durango Resources Inc.,DGO,TSXV,durangoresourcesinc.com,0
https://dynastygoldcorp.com,Dynasty Gold Corp.,DYG,TSXV,dynastygoldcorp.com,0
https://www.e2gold.ca,E2Gold Inc.,ETU,TSXV,e2gold.ca,0
https://www.e3lithium.ca,E3 Lithium Ltd.,ETL,TSXV,e3lithium.ca,0
https://www.eagleplains.com,Eagle Plains Resources Ltd.,EPL,TSXV,eagleplains.com,0
https://eastafricametals.com,East Africa Metals Inc.,EAM,TSXV,eastafricametals.com,0
https://www.eastfieldresources.com,Eastfield Resources Ltd.,ETF,TSXV,eastfieldresources.com,0
https://www.edisonlithium.com,Edison Lithium Corp.,EDDY,TSXV,edisonlithium.com,0
https://www.edmresources.com,EDM Resources Inc.,EDM,TSXV,edmresources.com,0
https://egrexploration.com,EGR Exploration Ltd.,EGR,TSXV,egrexploration.com,0
https://www.elcoracorp.com,Elcora Advanced Materials Corp.,ERA,TSXV,elcoracorp.com,0
https://electrabmc.com,Electra Battery Materials Corporation,ELBM,TSXV,electrabmc.com,0
https://electricmetals.com,Electric Metals (USA) Limited,EML,TSXV,electricmetals.com,0
https://www.electricroyalties.com,Electric Royalties Ltd.,ELEC,TSXV,electricroyalties.com,0
https://www.electrumdiscovery.com,Electrum Discovery Corp.,ELY,TSXV,electrumdiscovery.com,0
https://www.e29copper.com,Element 29 Resources Inc.,ECU,TSXV,e29copper.com,0
https://www.elementalaltus.com,Elemental Altus Royalties Corp.,ELE,TSXV,elementalaltus.com,0
https://emergentmetals.com,Emergent Metals Corp.,EMR,TSXV,emergentmetals.com,0
https://www.emeritaresources.com,Emerita Resources Corp.,EMO,TSXV,emeritaresources.com,0
https://eminentgoldcorp.com,Eminent Gold Corp.,EMNT,TSXV,eminentgoldcorp.com,0
https://www.empiremetalscorp.com,Empire Metals Corp.,EP,TSXV,empiremetalscorp.com,0
https://empressroyalty.com,Empress Royalty Corp.,EMPR,TSXV,empressroyalty.com,0
https://emxroyalty.com,EMX Royalty Corporation,EMX,TSXV,emxroyalty.com,0
https://www.encoreuranium.com,enCore Energy Corp.,EU,TSXV,encoreuranium.com,0
https://endurancegold.com,Endurance Gold Corporation,EDG,TSXV,endurancegold.com,0
https://endurometals.com,Enduro Metals Corporation,ENDR,TSXV,endurometals.com,0
https://www.enerev5.com,Enerev5 Metals Inc.,ENEV,TSXV,enerev5.com,0
https://engineergoldmines.com,Engineer Gold Mines Ltd.,EAU,TSXV,engineergoldmines.com,0
https://engold.ca,Engold Mines Ltd.,EGM,TSXV,engold.ca,0
https://www.eonlithiumcorp.com,EON Lithium Corp.,EON,TSXV,eonlithiumcorp.com,0
https://www.equitymetalscorporation.com,Equity Metals Corporation,EQTY,TSXV,equitymetalscorporation.com,0
https://www.erosresourcescorp.com/,Eros Resources Corp.,ERC,TSXV,erosresourcescorp.com,0
https://www.eskaymining.com,Eskay Mining Corp.,ESK,TSXV,eskaymining.com,0
https://etech-resources.com,E-Tech Resources Inc.,REE,TSXV,etech-resources.com,0
https://www.mn25.ca,Euro Manganese Inc.,EMN,TSXV,mn25.ca,0
https://www.euromaxresources.com,Euromax Resources Ltd.,EOX,TSXV,euromaxresources.com,0
,European Electric Metals Inc.,EVX,TSXV,,0
https://www.evnickel.com,EV Nickel Inc.,EVNI,TSXV,evnickel.com,0
https://www.evergoldcorp.ca,Evergold Corp.,EVER,TSXV,evergoldcorp.ca,0
,ExGen Resources Inc.,EXG,TSXV,,0
https://www.f3uranium.com,F3 Uranium Corp.,FUU,TSXV,f3uranium.com,0
https://www.fairchildgold.com,Fairchild Gold Corp.,FAIR,TSXV,fairchildgold.com,0
https://www.falcores.com,Falco Resources Ltd.,FPC,TSXV,falcores.com,0
https://www.falconem.net,Falcon Energy Materials PLC,FLCN,TSXV,falconem.net,0
https://www.falcongold.ca,Falcon Gold Corp.,FG,TSXV,falcongold.ca,0
https://www.fancamp.ca,Fancamp Exploration Ltd.,FNC,TSXV,fancamp.ca,0
https://www.fidelityminerals.com,Fidelity Minerals Corp.,FMN,TSXV,fidelityminerals.com,0
https://finlayminerals.com,Finlay Minerals Ltd.,FYL,TSXV,finlayminerals.com,0
https://www.firefoxgold.com,FireFox Gold Corp.,FFOX,TSXV,firefoxgold.com,0
https://fireweedmetals.com,Fireweed Metals Corp.,FWZ,TSXV,fireweedmetals.com,0
https://www.firstandes.com,First Andes Silver Ltd.,FAS,TSXV,firstandes.com,0
https://www.fanickel.com,First Atlantic Nickel Corp.,FAN,TSXV,fanickel.com,0
https://www.fnmetals.com,First Nordic Metals Corp.,FNM,TSXV,fnmetals.com,0
https://fitzroyminerals.com,Fitzroy Minerals Inc.,FTZ,TSXV,fitzroyminerals.com,0
https://www.fjordlandex.com,Fjordland Exploration Inc.,FEX,TSXV,fjordlandex.com,0
https://www.focusgraphite.com,Focus Graphite Inc.,FMS,TSXV,focusgraphite.com,0
https://fokusmining.com,Fokus Mining Corporation,FKM,TSXV,fokusmining.com,0
https://www.ftjminerals.com,Fort St. James Nickel Corp.,FTJ,TSXV,ftjminerals.com,0
https://fortunebaycorp.com,Fortune Bay Corp.,FOR,TSXV,fortunebaycorp.com,0
https://www.forumenergymetals.com,Forum Energy Metals Corp.,FMC,TSXV,forumenergymetals.com,0
https://fdrmetals.com,Founders Metals Inc.,FDR,TSXV,fdrmetals.com,0
https://www.fpxnickel.com,FPX Nickel Corp.,FPX,TSXV,fpxnickel.com,0
https://www.fredoniamanagement.com,Fredonia Mining Inc.,FRED,TSXV,fredoniamanagement.com,0
https://www.freemangoldcorp.com,Freeman Gold Corp.,FMAN,TSXV,freemangoldcorp.com,0
https://www.freeportresources.com,Freeport Resources Inc.,FRI,TSXV,freeportresources.com,0
https://www.frontierlithium.com,Frontier Lithium Inc.,FL,TSXV,frontierlithium.com,0
https://www.fuertemetals.com,Fuerte Metals Corporation,FMT,TSXV,fuertemetals.com,0
https://www.fullmetalminerals.com,Full Metal Minerals Ltd.,FMM,TSXV,fullmetalminerals.com,0
https://fusebatterymetals.com,Fuse Battery Metals Inc.,FUSE,TSXV,fusebatterymetals.com,0
https://futurefuelsinc.com,Future Fuels Inc.,FTUR,TSXV,futurefuelsinc.com,0
https://www.gettgold.com,G.E.T.T. Gold Inc.,GETT,TSXV,gettgold.com,0
https://www.mdl-innovations.com,Gabo Mining Ltd.,GAB,TSXV,mdl-innovations.com,0
https://www.gabrielresources.com,Gabriel Resources Ltd.,GBU,TSXV,gabrielresources.com,0
https://galantas.com,Galantas Gold Corporation,GAL,TSXV,galantas.com,0
https://galleongold.com,Galleon Gold Corp.,GGO,TSXV,galleongold.com,0
https://www.galoreresources.com,Galore Resources Inc.,GRI,TSXV,galoreresources.com,0
https://galwaymetalsinc.com,Galway Metals Inc.,GWM,TSXV,galwaymetalsinc.com,0
https://www.garibaldiresources.com,Garibaldi Resources Corp.,GGI,TSXV,garibaldiresources.com,0
https://generationuranium.com,Generation Uranium Inc.,GEN,TSXV,generationuranium.com,0
https://gensourcepotash.ca,Gensource Potash Corporation,GSP,TSXV,gensourcepotash.ca,0
https://geomega.ca,Geomega Resources Inc.,GMA,TSXV,geomega.ca,0
https://www.gettycopper.com,Getty Copper Inc.,GTC,TSXV,gettycopper.com,0
https://www.gfgresources.com,GFG Resources Inc.,GFG,TSXV,gfgresources.com,0
https://www.gglresourcescorp.com,GGL Resources Corp.,GGL,TSXV,gglresourcescorp.com,0
https://ggxgold.com,GGX Gold Corp.,GGX,TSXV,ggxgold.com,0
https://gigametals.com,Giga Metals Corporation,GIGA,TSXV,gigametals.com,0
https://www.giyanimetals.com,Giyani Metals Corp.,EMM,TSXV,giyanimetals.com,0
https://glacierlake.ca/,Glacier Lake Resources Inc.,GLI,TSXV,glacierlake.ca,0
https://www.gladiatormetals.com,Gladiator Metals Corp.,GLAD,TSXV,gladiatormetals.com,0
https://www.barrons.com/market-data/stocks/ger?countrycode=ca,Glen Eagle Resources Inc.,GER,TSXV,barrons.com,0
https://gbml.ca,Global Battery Metals Ltd.,GBML,TSXV,gbml.ca,0
https://www.globalcoppercorporation.com,Global Copper Corp.,CUCU,TSXV,globalcoppercorporation.com,0
https://www.globalenergymetals.com,Global Energy Metals Corporation,GEMC,TSXV,globalenergymetals.com,0
https://www.gmvminerals.com,GMV Minerals Inc.,GMV,TSXV,gmvminerals.com,0
https://www.golcondagold.com,Golconda Gold Ltd.,GG,TSXV,golcondagold.com,0
https://www.goldbasincorp.com,Gold Basin Resources Corporation,GXX,TSXV,goldbasincorp.com,0
https://goldbull.ca,Gold Bull Resources Corp.,GBRC,TSXV,goldbull.ca,0
https://www.goldreserveinc.com,Gold Reserve Inc.,GRZ,TSXV,goldreserveinc.com,0
https://goldterracorp.com,Gold Terra Resource Corp.,YGT,TSXV,goldterracorp.com,0
https://www.goldbankmining.com,Goldbank Mining Corporation,GLB,TSXV,goldbankmining.com,0
https://www.goldcliff.com,Goldcliff Resource Corporation,GCN,TSXV,goldcliff.com,0
https://www.goldenarrowresources.com,Golden Arrow Resources Corporation,GRG,TSXV,goldenarrowresources.com,0
https://www.goldengoliath.com,Golden Goliath Resources Ltd.,GNG,TSXV,goldengoliath.com,0
https://www.goldpursuit.ca,Golden Pursuit Resources Ltd.,GDP,TSXV,goldpursuit.ca,0
https://www.goldenridgeresources.com/,Golden Ridge Resources Ltd.,GLDN,TSXV,goldenridgeresources.com,0
https://goldenskyminerals.com,Golden Sky Minerals Corp.,AUEN,TSXV,goldenskyminerals.com,0
https://goldex.ca,Goldex Resources Corporation,GDX,TSXV,goldex.ca,0
https://www.goldflare.ca,Goldflare Exploration Inc.,GOFL,TSXV,goldflare.ca,0
https://goldgroupmining.com,Goldgroup Mining Inc.,GGA,TSXV,goldgroupmining.com,0
https://www.goldhills.co,Goldhills Holdings Ltd.,GHL,TSXV,goldhills.co,0
https://www.goldonresources.com,GoldON Resources Ltd.,GLD,TSXV,goldonresources.com,0
https://www.goldquestcorp.com,GoldQuest Mining Corp.,GQC,TSXV,goldquestcorp.com,0
https://goldshoreresources.com,Goldshore Resources Inc.,GSHR,TSXV,goldshoreresources.com,0
https://www.goldstormmetals.com,Goldstorm Metals Corp.,GSTM,TSXV,goldstormmetals.com,0
https://www.goliathresourcesltd.com,Goliath Resources Limited,GOT,TSXV,goliathresourcesltd.com,0
https://gossan.ca,Gossan Resources Limited,GSS,TSXV,gossan.ca,0
https://www.goviex.com,GoviEx Uranium Inc.,GXU,TSXV,goviex.com,0
https://gpmmetals.com,GPM Metals Inc.,GPM,TSXV,gpmmetals.com,0
https://www.grsilvermining.com,GR Silver Mining Ltd.,GRSL,TSXV,grsilvermining.com,0
https://granadagoldmine.com,Granada Gold Mine Inc.,GGM,TSXV,granadagoldmine.com,0
https://www.grandeportage.com,Grande Portage Resources Ltd.,GPG,TSXV,grandeportage.com,0
https://www.gcxcopper.com,Granite Creek Copper Ltd.,GCX,TSXV,gcxcopper.com,0
https://www.graphano.com,Graphano Energy Ltd.,GEL,TSXV,graphano.com,0
https://www.graphiteoneinc.com,Graphite One Inc.,GPH,TSXV,graphiteoneinc.com,0
https://www.gratomic.ca,Gratomic Inc.,GRAT,TSXV,gratomic.ca,0
https://greatatlanticresources.com,Great Atlantic Resources Corp.,GR,TSXV,greatatlanticresources.com,0
https://www.greatpacificgoldcorp.com,Great Pacific Gold Corp.,GPAC,TSXV,greatpacificgoldcorp.com,0
https://www.greatquest.com,Great Quest Gold Ltd.,GQ,TSXV,greatquest.com,0
https://www.greenbatteryminerals.com,Green Battery Minerals Inc.,GEM,TSXV,greenbatteryminerals.com,0
https://greenmininginnovation.ca/en/,Green Mining Innovation Inc.,GMI,TSXV,greenmininginnovation.ca,0
https://www.greenshiftcommodities.com,Green Shift Commodities Ltd.,GCOM,TSXV,greenshiftcommodities.com,0
https://greencastle.ltd,Greencastle Resources Ltd.,VGN,TSXV,greencastle.ltd,0
https://www.greenheartgold.com/,Greenheart Gold Inc.,GHRT,TSXV,greenheartgold.com,0
https://www.gridbatterymetals.com,Grid Battery Metals Inc.,CELL,TSXV,gridbatterymetals.com,0
https://gridmetalscorp.com,Grid Metals Corp.,GRDM,TSXV,gridmetalscorp.com,0
https://www.grit-metals.com/,Grit Metals Corp.,FIN,TSXV,grit-metals.com,0
https://www.grizzlydiscoveries.com,Grizzly Discoveries Inc.,GZD,TSXV,grizzlydiscoveries.com,0
https://www.gvrresource.com,Grosvenor Resource Corporation,GVR,TSXV,gvrresource.com,0
https://www.groundedlithium.com,Grounded Lithium Corp.,GRD,TSXV,groundedlithium.com,0
https://www.groupelevenresources.com,Group Eleven Resources Corp.,ZNG,TSXV,groupelevenresources.com,0
https://www.gspresource.com,GSP Resource Corp.,GSPR,TSXV,gspresource.com,0
https://www.gtresourcesinc.com,GT Resources Inc.,GT,TSXV,gtresourcesinc.com,0
https://www.gsilver.com,Guanajuato Silver Company Ltd.,GSVR,TSXV,gsilver.com,0
https://www.gungnirresources.com,Gungnir Resources Inc.,GUG,TSXV,gungnirresources.com,0
https://www.gunpointexploration.com,Gunpoint Exploration Ltd.,GUN,TSXV,gunpointexploration.com,0
,Guyana Goldstrike Inc.,GYA,TSXV,,0
https://halconespreciousmetals.com,Halcones Precious Metals Corp.,HPM,TSXV,halconespreciousmetals.com,0
https://www.hannanmetals.com,Hannan Metals Ltd.,HAN,TSXV,hannanmetals.com,0
https://hanstonegold.com,Hanstone Gold Corp.,HANS,TSXV,hanstonegold.com,0
https://www.happycreekminerals.com,Happy Creek Minerals Ltd.,HPY,TSXV,happycreekminerals.com,0
https://www.harfangexploration.com,Harfang Exploration Inc.,HAR,TSXV,harfangexploration.com,0
https://www.harvestgoldcorp.com,Harvest Gold Corp.,HVG,TSXV,harvestgoldcorp.com,0
https://hawkeyegold.com,Hawkeye Gold & Diamond Inc.,HAWK,TSXV,hawkeyegold.com,0
https://www.fremontgold.net,Hayasa Metals Inc.,HAY,TSXV,fremontgold.net,0
